datetime,wavelengths,mean,std,max,min,nans,nans_norm,nans_sum,nans_perc,nans_std
20200101110021,"[0.47, 0.64, 0.87, 1.38, 1.61, 2.25, 3.89, 6.17, 6.93, 7.34, 8.44, 9.61, 10.33, 11.19, 12.27, 13.27]","[54.671085, 34.417187, 24.14645, 1.468806, 4.02821, 1.112222, 0.487177, 2.78298, 7.659748, 13.224973, 39.753925, 37.708534, 69.983345, 80.204445, 88.73558, 80.775215]","[84.292946, 59.200066, 40.418507, 4.694134, 6.651309, 1.885633, 0.406506, 1.016167, 2.608822, 4.384529, 14.201665, 11.644224, 21.909628, 24.026176, 24.52477, 18.628286]","[753.6855, 596.9489, 372.8076, 70.70401, 75.57665, 17.917097, 3.299181, 6.547606, 16.292883, 23.601843, 62.582947, 59.33453, 103.18826, 117.80618, 125.11514, 108.87302]","[-0.761351, -0.761351, -2.385563, -0.761351, -0.761351, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 1.674969, 8.983927, 5.7355, 8.17182, 10.608141, 14.668673]","[25494569.0, 25505470.0, 25516180.0, 25537236.0, 25517091.0, 25537336.0, 25537868.0, 25537884.0, 25537224.0, 25537868.0, 25537216.0, 25537280.0, 25536964.0, 25537880.0, 25537888.0, 25537860.0]","[75.0, 379.0, 47.0, 172.0, 138.0, 68.0, 892.0, 884.0, 260.0, 900.0, 176.0, 60.0, 0.0, 912.0, 920.0, 896.0]",6779.0,0.00036003630687058937,13457.790837814913
20200101120021,"[0.47, 0.64, 0.87, 1.38, 1.61, 2.25, 3.89, 6.17, 6.93, 7.34, 8.44, 9.61, 10.33, 11.19, 12.27, 13.27]","[71.7485, 44.171093, 31.180317, 1.673019, 4.9427, 1.318573, 0.515306, 2.78778, 7.6793, 13.267682, 40.141388, 37.985325, 70.58242, 80.82348, 89.30156, 81.112335]","[92.730736, 66.2169, 45.280056, 5.180662, 6.951916, 1.923775, 0.402477, 1.0205, 2.616934, 4.40034, 14.351636, 11.794339, 22.131512, 24.232132, 24.687578, 18.724747]","[664.3537, 517.3625, 372.8076, 71.51612, 95.06721, 11.420244, 2.487076, 6.547606, 16.292883, 24.413946, 67.45559, 59.33453, 108.87302, 122.67882, 133.2362, 112.93354]","[-0.761351, -0.761351, -3.197668, -0.761351, -0.761351, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 8.983927, 6.547606, 8.983927, 12.232351, 17.10499]","[25494594.0, 25505380.0, 25516214.0, 25537236.0, 25517244.0, 25537336.0, 25537864.0, 25537880.0, 25537868.0, 25537868.0, 25537216.0, 25537336.0, 25536964.0, 25537228.0, 25537888.0, 25537216.0]","[100.0, 289.0, 81.0, 172.0, 291.0, 68.0, 888.0, 880.0, 904.0, 900.0, 176.0, 116.0, 0.0, 260.0, 920.0, 252.0]",6297.0,0.0003344370297041011,13431.886145940189
20200101130021,"[0.47, 0.64, 0.87, 1.38, 1.61, 2.25, 3.89, 6.17, 6.93, 7.34, 8.44, 9.61, 10.33, 11.19, 12.27, 13.27]","[94.00795, 56.90498, 40.07199, 1.850264, 6.25951, 1.626548, 0.551683, 2.793276, 7.696758, 13.305166, 40.52881, 38.277515, 71.16989, 81.43089, 89.845, 81.42613]","[102.04653, 74.722145, 51.18748, 5.646833, 7.626874, 2.042788, 0.401024, 1.025849, 2.628047, 4.425397, 14.57917, 12.008279, 22.462599, 24.553984, 24.955547, 18.888094]","[791.8545, 622.12427, 372.8076, 74.76454, 95.06721, 12.232351, 2.487076, 6.547606, 16.292883, 28.474478, 79.637184, 67.45559, 125.927246, 142.98148, 153.53886, 124.30304]","[-0.761351, -0.761351, -5.633988, -0.761351, -0.761351, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 8.983927, 7.359712, 9.796034, 13.044458, 17.10499]","[25494644.0, 25505395.0, 25516470.0, 25537240.0, 25517398.0, 25537432.0, 25537864.0, 25537888.0, 25537908.0, 25537872.0, 25537216.0, 25537376.0, 25536972.0, 25537496.0, 25537924.0, 25537468.0]","[150.0, 304.0, 337.0, 176.0, 445.0, 164.0, 888.0, 888.0, 944.0, 904.0, 176.0, 156.0, 8.0, 528.0, 956.0, 504.0]",7528.0,0.00039981609649237306,13421.248308273853
20200101140021,"[0.47, 0.64, 0.87, 1.38, 1.61, 2.25, 3.89, 6.17, 6.93, 7.34, 8.44, 9.61, 10.33, 11.19, 12.27, 13.27]","[119.952995, 71.92337, 50.496788, 2.075252, 8.055388, 2.095682, 0.588185, 2.797883, 7.709276, 13.330523, 40.86491, 38.538197, 71.673134, 81.93557, 90.27522, 81.655136]","[110.18124, 83.30743, 57.129776, 6.067994, 8.57932, 2.249614, 0.406356, 1.032211, 2.643934, 4.457412, 14.863774, 12.252936, 22.8733, 24.959711, 25.30354, 19.102222]","[804.0361, 628.6211, 372.8076, 78.01297, 88.57035, 15.480776, 3.299181, 6.547606, 17.10499, 32.53501, 93.44299, 75.57665, 142.98148, 160.03572, 169.78099, 134.86041]","[-0.761351, -0.761351, -5.633988, -0.761351, -1.573456, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 8.983927, 8.17182, 10.608141, 13.856565, 17.917097]","[25495063.0, 25506670.0, 25516636.0, 25537864.0, 25517657.0, 25538120.0, 25536976.0, 25537016.0, 25537860.0, 25537876.0, 25537216.0, 25537460.0, 25538164.0, 25537520.0, 25538204.0, 25537468.0]","[569.0, 1579.0, 503.0, 800.0, 704.0, 852.0, 0.0, 16.0, 896.0, 908.0, 176.0, 240.0, 1200.0, 552.0, 1236.0, 504.0]",10735.0,0.0005701415775565388,13218.19911086132
20200101150021,"[0.47, 0.64, 0.87, 1.38, 1.61, 2.25, 3.89, 6.17, 6.93, 7.34, 8.44, 9.61, 10.33, 11.19, 12.27, 13.27]","[150.76355, 91.13223, 63.2744, 2.470595, 10.145411, 2.557294, 0.627798, 2.802724, 7.718368, 13.34556, 41.17034, 38.774525, 72.12805, 82.386246, 90.660774, 81.840485]","[117.92771, 92.84061, 63.577705, 6.530634, 9.800543, 2.456926, 0.409646, 1.038609, 2.662055, 4.493133, 15.153863, 12.490386, 23.293606, 25.367056, 25.660713, 19.324638]","[804.0361, 628.6211, 372.8076, 82.0735, 66.64348, 16.292883, 5.7355, 6.547606, 17.917097, 34.97133, 104.812485, 82.0735, 156.7873, 174.65363, 183.58678, 143.79358]","[-0.761351, -0.761351, -6.446094, -0.761351, -1.573456, -0.761351, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 9.796034, 7.359712, 9.796034, 13.044458, 17.10499]","[25494935.0, 25505410.0, 25516764.0, 25537280.0, 25517902.0, 25538228.0, 25537876.0, 25537904.0, 25537924.0, 25537912.0, 25537468.0, 25537632.0, 25537948.0, 25537584.0, 25538040.0, 25537468.0]","[441.0, 319.0, 631.0, 216.0, 949.0, 960.0, 900.0, 904.0, 960.0, 944.0, 428.0, 412.0, 984.0, 616.0, 1072.0, 504.0]",11240.0,0.0005969623969944571,13409.90125438453
20200101160021,"[0.47, 0.64, 0.87, 1.38, 1.61, 2.25, 3.89, 6.17, 6.93, 7.34, 8.44, 9.61, 10.33, 11.19, 12.27, 13.27]","[167.06335, 99.03924, 68.454865, 2.84653, 10.939014, 2.763583, 0.665657, 2.803592, 7.714634, 13.33929, 41.410755, 38.964146, 72.474, 82.719864, 90.918, 81.92627]","[116.915245, 94.23391, 64.72763, 7.09659, 9.877148, 2.457448, 0.413314, 1.044249, 2.681838, 4.532624, 15.413683, 12.69887, 23.673649, 25.746769, 26.013815, 19.564663]","[804.0361, 628.6211, 372.8076, 84.50982, 95.06721, 18.729204, 4.923395, 6.547606, 19.541311, 36.595543, 110.49722, 86.94614, 164.90836, 182.77469, 190.08365, 147.042]","[-0.761351, -0.761351, -6.446094, -0.761351, -1.573456, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 9.796034, 7.359712, 9.796034, 13.856565, 17.917097]","[25495219.0, 25506566.0, 25516831.0, 25537344.0, 25518466.0, 25538536.0, 25537976.0, 25537912.0, 25537940.0, 25537916.0, 25537288.0, 25537976.0, 25538132.0, 25537668.0, 25537540.0, 25537468.0]","[725.0, 1475.0, 698.0, 280.0, 1513.0, 1268.0, 1000.0, 912.0, 976.0, 948.0, 248.0, 756.0, 1168.0, 700.0, 572.0, 504.0]",13743.0,0.0007298980624461586,13207.640080058776
20200101170021,"[0.47, 0.64, 0.87, 1.38, 1.61, 2.25, 3.89, 6.17, 6.93, 7.34, 8.44, 9.61, 10.33, 11.19, 12.27, 13.27]","[172.02715, 101.12289, 69.7046, 3.111184, 11.044707, 2.818127, 0.678471, 2.79968, 7.703632, 13.315714, 41.524307, 39.059826, 72.61565, 82.84764, 90.98179, 81.87096]","[114.6376, 93.538605, 64.19594, 7.552904, 9.661544, 2.418414, 0.416518, 1.050958, 2.706774, 4.579911, 15.626028, 12.863677, 24.0001, 26.091402, 26.357805, 19.826094]","[804.0361, 628.6211, 372.8076, 82.885605, 76.388756, 17.917097, 4.923395, 6.547606, 18.729204, 37.407646, 104.812485, 86.94614, 164.09625, 181.96259, 186.02312, 149.47833]","[0.050756, -0.761351, -4.821882, -0.761351, -1.573456, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 9.796034, 7.359712, 9.796034, 13.044458, 17.917097]","[25495743.0, 25506302.0, 25517215.0, 25537508.0, 25519855.0, 25539556.0, 25538032.0, 25538024.0, 25537256.0, 25537348.0, 25537040.0, 25538404.0, 25538288.0, 25537620.0, 25537788.0, 25537216.0]","[1249.0, 1211.0, 1082.0, 444.0, 2902.0, 2288.0, 1056.0, 1024.0, 292.0, 380.0, 0.0, 1184.0, 1324.0, 652.0, 820.0, 252.0]",16160.0,0.0008582662220133832,13070.787924407761
20200101200021,"[0.47, 0.64, 0.87, 1.38, 1.61, 2.25, 3.89, 6.17, 6.93, 7.34, 8.44, 9.61, 10.33, 11.19, 12.27, 13.27]","[111.27293, 64.84052, 44.34408, 2.322014, 6.926163, 1.850658, 0.583023, 2.786619, 7.650687, 13.205966, 41.034115, 38.74018, 71.80445, 81.974236, 90.13179, 81.21675]","[98.93671, 74.17187, 49.677086, 6.039744, 7.449012, 1.988954, 0.412629, 1.071968, 2.775034, 4.696093, 15.691183, 12.87007, 24.156656, 26.38542, 26.834784, 20.316196]","[754.49756, 577.4584, 372.8076, 73.140335, 91.006676, 20.353415, 4.923395, 6.547606, 16.292883, 29.286585, 94.2551, 78.82507, 146.2299, 162.47203, 169.78099, 133.2362]","[-0.761351, -0.761351, -4.821882, -0.761351, -1.573456, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 1.674969, 8.983927, 5.7355, 8.17182, 10.608141, 14.668673]","[25497768.0, 25506575.0, 25519990.0, 25538416.0, 25521463.0, 25539480.0, 25538412.0, 25537600.0, 25538432.0, 25538404.0, 25537684.0, 25540616.0, 25540048.0, 25539508.0, 25539388.0, 25537468.0]","[3274.0, 1484.0, 3857.0, 1352.0, 4510.0, 2212.0, 1436.0, 600.0, 1468.0, 1436.0, 644.0, 3396.0, 3084.0, 2540.0, 2420.0, 504.0]",34217.0,0.001817283126152966,12839.466103094006
20200101210021,"[0.47, 0.64, 0.87, 1.38, 1.61, 2.25, 3.89, 6.17, 6.93, 7.34, 8.44, 9.61, 10.33, 11.19, 12.27, 13.27]","[85.449814, 49.828323, 33.543907, 1.785898, 5.315384, 1.413473, 0.558312, 2.78229, 7.644744, 13.194104, 40.813114, 38.588566, 71.45523, 81.627625, 89.82789, 81.05829]","[89.56932, 64.31489, 42.833496, 4.887297, 6.570753, 1.758547, 0.407689, 1.074372, 2.780425, 4.701396, 15.539199, 12.749743, 23.931421, 26.190027, 26.697264, 20.264439]","[690.3412, 543.3499, 346.8202, 62.582947, 48.777138, 10.608141, 2.487076, 6.547606, 16.292883, 28.474478, 81.2614, 69.89191, 129.98778, 144.6057, 152.72676, 124.30304]","[-0.761351, -0.761351, -4.821882, -0.761351, -0.761351, 0.050756, 0.050756, 0.050756, 0.050756, 0.862864, 1.674969, 8.983927, 5.7355, 7.359712, 9.796034, 13.856565]","[25498301.0, 25505407.0, 25520781.0, 25538704.0, 25522163.0, 25539708.0, 25538600.0, 25538488.0, 25538468.0, 25538480.0, 25537836.0, 25541400.0, 25540204.0, 25539880.0, 25539860.0, 25537468.0]","[3807.0, 316.0, 4648.0, 1640.0, 5210.0, 2440.0, 1624.0, 1488.0, 1504.0, 1512.0, 796.0, 4180.0, 3240.0, 2912.0, 2892.0, 504.0]",38713.0,0.002056068084950749,12946.76309690959
20200101220021,"[0.47, 0.64, 0.87, 1.38, 1.61, 2.25, 3.89, 6.17, 6.93, 7.34, 8.44, 9.61, 10.33, 11.19, 12.27, 13.27]","[64.65951, 38.12019, 25.18775, 1.280893, 4.22702, 1.127484, 0.544398, 2.780055, 7.646354, 13.196831, 40.577408, 38.425793, 71.09563, 81.28214, 89.55335, 80.9518]","[81.1506, 56.4017, 37.80149, 3.919469, 6.179698, 1.658632, 0.409316, 1.073092, 2.775972, 4.688408, 15.331175, 12.583594, 23.609606, 25.884323, 26.439655, 20.111834]","[619.6879, 480.0056, 318.39645, 57.71031, 69.89191, 15.480776, 8.17182, 6.547606, 16.292883, 26.850267, 73.95244, 65.831375, 121.05461, 136.48463, 143.79358, 117.80618]","[-0.761351, -0.761351, -4.821882, -0.761351, -0.761351, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 1.674969, 8.983927, 5.7355, 8.17182, 10.608141, 14.668673]","[25498540.0, 25506558.0, 25521186.0, 25538892.0, 25522579.0, 25539020.0, 25538648.0, 25538628.0, 25538584.0, 25538560.0, 25537800.0, 25541496.0, 25540492.0, 25540316.0, 25540120.0, 25537468.0]","[4046.0, 1467.0, 5053.0, 1828.0, 5626.0, 1752.0, 1672.0, 1628.0, 1620.0, 1592.0, 760.0, 4276.0, 3528.0, 3348.0, 3152.0, 504.0]",41852.0,0.002222782049734165,12751.977165173004
20200101230021,"[0.47, 0.64, 0.87, 1.38, 1.61, 2.25, 3.89, 6.17, 6.93, 7.34, 8.44, 9.61, 10.33, 11.19, 12.27, 13.27]","[49.211853, 29.691261, 19.57654, 0.932488, 3.52182, 0.947532, 0.536417, 2.781926, 7.659878, 13.218992, 40.401913, 38.304695, 70.82592, 81.03153, 89.378395, 80.934586]","[75.99551, 52.303944, 35.62985, 3.448937, 6.332902, 1.701068, 0.421058, 1.069127, 2.762454, 4.656244, 15.09244, 12.396549, 23.225172, 25.493029, 26.071466, 19.858929]","[639.9906, 625.3727, 372.8076, 52.83767, 95.06721, 24.413946, 4.923395, 6.547606, 16.292883, 25.226053, 67.45559, 61.770844, 110.49722, 125.11514, 134.04831, 112.93354]","[-0.761351, -0.761351, -2.385563, -0.761351, -2.385563, 0.050756, 0.050756, 0.050756, 0.050756, 0.862864, 1.674969, 8.983927, 4.923395, 7.359712, 9.796034, 13.856565]","[25498773.0, 25505412.0, 25521287.0, 25539064.0, 25522734.0, 25539352.0, 25538688.0, 25538576.0, 25538496.0, 25538580.0, 25537832.0, 25541284.0, 25540712.0, 25540284.0, 25540116.0, 25537468.0]","[4279.0, 321.0, 5154.0, 2000.0, 5781.0, 2084.0, 1712.0, 1576.0, 1532.0, 1612.0, 792.0, 4064.0, 3748.0, 3316.0, 3148.0, 504.0]",41623.0,0.0022106197375534064,12861.59091478869
20200102000021,"[0.47, 0.64, 0.87, 1.38, 1.61, 2.25, 3.89, 6.17, 6.93, 7.34, 8.44, 9.61, 10.33, 11.19, 12.27, 13.27]","[37.897152, 24.005798, 16.221859, 0.769408, 3.100304, 0.842495, 0.517232, 2.786283, 7.673036, 13.245187, 40.306538, 38.240597, 70.68433, 80.91046, 89.310684, 80.97576]","[73.9345, 52.052246, 36.369198, 3.343202, 7.044308, 1.878617, 0.433963, 1.067147, 2.748198, 4.624242, 14.908045, 12.261166, 22.92198, 25.173557, 25.755098, 19.634775]","[804.0361, 628.6211, 372.8076, 53.64978, 95.06721, 30.098692, 11.420244, 6.547606, 16.292883, 25.226053, 64.20716, 61.770844, 104.812485, 118.618286, 129.17567, 112.121445]","[-0.761351, -0.761351, -2.385563, -0.761351, -0.761351, 0.050756, 0.050756, 0.050756, 0.050756, 0.862864, 1.674969, 8.983927, 4.923395, 6.547606, 9.796034, 13.856565]","[25498415.0, 25505139.0, 25521078.0, 25538864.0, 25523665.0, 25539576.0, 25538788.0, 25538640.0, 25537904.0, 25538532.0, 25537796.0, 25541516.0, 25539592.0, 25540736.0, 25540540.0, 25537860.0]","[3921.0, 48.0, 4945.0, 1800.0, 6712.0, 2308.0, 1812.0, 1640.0, 940.0, 1564.0, 756.0, 4296.0, 2628.0, 3768.0, 3572.0, 896.0]",41606.0,0.002209716858483219,12925.381311922436
20200102010021,"[0.47, 0.64, 0.87, 1.38, 1.61, 2.25, 3.89, 6.17, 6.93, 7.34, 8.44, 9.61, 10.33, 11.19, 12.27, 13.27]","[28.460867, 19.46699, 13.8367, 0.679246, 2.803905, 0.764326, 0.501634, 2.791114, 7.688149, 13.274276, 40.26599, 38.21552, 70.6338, 80.876625, 89.318886, 81.05733]","[72.32727, 53.921986, 39.303947, 3.512173, 8.169806, 2.136582, 0.442043, 1.066981, 2.735992, 4.595626, 14.777467, 12.167378, 22.705658, 24.939478, 25.516169, 19.456566]","[804.0361, 628.6211, 372.8076, 60.14663, 95.06721, 30.098692, 13.856565, 6.547606, 16.292883, 25.226053, 64.20716, 61.770844, 104.00037, 116.99408, 127.55145, 111.309326]","[-0.761351, -0.761351, -1.573456, 0.050756, -1.573456, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 1.674969, 8.983927, 5.7355, 8.17182, 10.608141, 14.668673]","[25498165.0, 25505141.0, 25520682.0, 25538840.0, 25522875.0, 25539580.0, 25538628.0, 25538508.0, 25537840.0, 25537800.0, 25537688.0, 25540972.0, 25539312.0, 25540032.0, 25540132.0, 25537860.0]","[3671.0, 50.0, 4549.0, 1776.0, 5922.0, 2312.0, 1652.0, 1508.0, 876.0, 832.0, 648.0, 3752.0, 2348.0, 3064.0, 3164.0, 896.0]",37020.0,0.001966151951666797,12910.4644667066
20200102020021,"[0.47, 0.64, 0.87, 1.38, 1.61, 2.25, 3.89, 6.17, 6.93, 7.34, 8.44, 9.61, 10.33, 11.19, 12.27, 13.27]","[19.234407, 14.254771, 10.793853, 0.646654, 2.309299, 0.644469, 0.48334, 2.794639, 7.69752, 13.290668, 40.200214, 38.165817, 70.54797, 80.7906, 89.260765, 81.070335]","[66.85453, 53.00852, 40.09955, 4.112819, 8.798628, 2.366294, 0.444012, 1.065169, 2.724284, 4.57129, 14.678274, 12.098404, 22.53945, 24.759878, 25.331274, 19.315786]","[804.0361, 628.6211, 372.8076, 78.01297, 95.06721, 30.098692, 8.983927, 6.547606, 16.292883, 25.226053, 63.395058, 60.958733, 104.00037, 116.18198, 126.73935, 111.309326]","[-0.761351, -0.761351, -0.761351, 0.050756, -2.385563, 0.050756, 0.050756, 0.050756, 0.050756, 0.862864, 1.674969, 8.983927, 4.923395, 6.547606, 8.983927, 13.044458]","[25497466.0, 25505145.0, 25519839.0, 25538252.0, 25521956.0, 25539304.0, 25538420.0, 25538356.0, 25537620.0, 25537736.0, 25537524.0, 25540156.0, 25538944.0, 25539576.0, 25539376.0, 25537860.0]","[2972.0, 54.0, 3706.0, 1188.0, 5003.0, 2036.0, 1444.0, 1356.0, 656.0, 768.0, 484.0, 2936.0, 1980.0, 2608.0, 2408.0, 896.0]",30495.0,0.0016196057203154775,12969.298322745723
20200102030021,"[0.47, 0.64, 0.87, 1.38, 1.61, 2.25, 3.89, 6.17, 6.93, 7.34, 8.44, 9.61, 10.33, 11.19, 12.27, 13.27]","[11.055422, 8.530753, 7.033454, 0.675033, 1.586123, 0.47223, 0.460876, 2.797018, 7.706486, 13.305118, 40.136448, 38.11188, 70.45538, 80.708954, 89.21024, 81.07775]","[56.68094, 45.399506, 37.115288, 5.563779, 8.455408, 2.410288, 0.433872, 1.064971, 2.712046, 4.547674, 14.591302, 12.04082, 22.393244, 24.60239, 25.165531, 19.187304]","[747.1886, 628.6211, 372.8076, 132.4241, 95.06721, 30.098692, 7.359712, 6.547606, 16.292883, 25.226053, 63.395058, 60.958733, 103.18826, 116.18198, 126.73935, 110.49722]","[-0.761351, -0.761351, -0.761351, 0.050756, -1.573456, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 1.674969, 8.983927, 5.7355, 7.359712, 9.796034, 13.856565]","[25496730.0, 25505151.0, 25518842.0, 25537896.0, 25520833.0, 25538976.0, 25538152.0, 25538136.0, 25537636.0, 25537504.0, 25537664.0, 25539192.0, 25538048.0, 25538152.0, 25538136.0, 25537860.0]","[2236.0, 60.0, 2709.0, 832.0, 3880.0, 1708.0, 1176.0, 1136.0, 672.0, 536.0, 624.0, 1972.0, 1084.0, 1184.0, 1168.0, 896.0]",21873.0,0.001161686700129872,12998.00175267337
20200102040021,"[0.47, 0.64, 0.87, 1.38, 1.61, 2.25, 3.89, 6.17, 6.93, 7.34, 8.44, 9.61, 10.33, 11.19, 12.27, 13.27]","[4.818134, 3.724614, 3.461235, 0.444055, 0.867501, 0.300706, 0.442582, 2.797115, 7.710747, 13.307673, 40.063427, 38.0445, 70.35929, 80.62361, 89.14736, 81.06103]","[38.202877, 30.502193, 27.957611, 4.692106, 6.929833, 2.154162, 0.423068, 1.060824, 2.699401, 4.520814, 14.491467, 11.971947, 22.236996, 24.427828, 24.98265, 19.048288]","[804.0361, 628.6211, 372.8076, 140.54517, 95.06721, 30.098692, 10.608141, 6.547606, 16.292883, 24.413946, 63.395058, 60.958733, 103.18826, 116.99408, 126.73935, 110.49722]","[-0.761351, -0.761351, -0.761351, 0.050756, -1.573456, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 1.674969, 9.796034, 5.7355, 8.17182, 11.420244, 15.480776]","[25495912.0, 25505151.0, 25517508.0, 25537568.0, 25519831.0, 25538548.0, 25537976.0, 25537332.0, 25537568.0, 25537360.0, 25537544.0, 25538336.0, 25537660.0, 25537516.0, 25537416.0, 25536964.0]","[1418.0, 60.0, 1375.0, 504.0, 2878.0, 1280.0, 1000.0, 332.0, 604.0, 392.0, 504.0, 1116.0, 696.0, 548.0, 448.0, 0.0]",13155.0,0.0006986690687243845,13078.265380369638
20200102050021,"[0.47, 0.64, 0.87, 1.38, 1.61, 2.25, 3.89, 6.17, 6.93, 7.34, 8.44, 9.61, 10.33, 11.19, 12.27, 13.27]","[2.72954, 2.23909, 2.28145, 0.135335, 0.592881, 0.206181, 0.431693, 2.799334, 7.709543, 13.306723, 39.971134, 37.970394, 70.23234, 80.49858, 89.05288, 81.045235]","[26.65278, 23.298998, 23.286938, 1.407387, 5.905296, 1.729293, 0.429777, 1.055633, 2.687748, 4.499556, 14.396316, 11.898762, 22.082693, 24.262602, 24.810148, 18.9152]","[711.45593, 628.6211, 372.8076, 102.37616, 95.06721, 30.098692, 12.232351, 6.547606, 16.292883, 24.413946, 63.395058, 60.958733, 103.18826, 116.99408, 126.73935, 111.309326]","[-0.761351, -0.761351, -1.573456, 0.050756, -3.197668, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 1.674969, 8.983927, 5.7355, 8.17182, 11.420244, 15.480776]","[25495340.0, 25505226.0, 25517053.0, 25537296.0, 25519316.0, 25538284.0, 25537924.0, 25537884.0, 25537516.0, 25537284.0, 25537476.0, 25537812.0, 25537076.0, 25537124.0, 25538076.0, 25537860.0]","[846.0, 135.0, 920.0, 232.0, 2363.0, 1016.0, 948.0, 884.0, 552.0, 316.0, 436.0, 592.0, 112.0, 156.0, 1108.0, 896.0]",11512.0,0.0006114084621174546,13213.072372742978
20200102060021,"[0.47, 0.64, 0.87, 1.38, 1.61, 2.25, 3.89, 6.17, 6.93, 7.34, 8.44, 9.61, 10.33, 11.19, 12.27, 13.27]","[5.163719, 4.305298, 4.061761, 0.206459, 0.99708, 0.308126, 0.436222, 2.799682, 7.715002, 13.313389, 39.92793, 37.925457, 70.18863, 80.45106, 89.022675, 81.05784]","[38.28043, 33.735237, 30.967073, 2.168649, 7.593432, 2.134544, 0.446908, 1.048962, 2.674322, 4.475702, 14.303255, 11.836394, 21.941166, 24.103815, 24.643637, 18.791754]","[804.0361, 628.6211, 372.8076, 117.80618, 95.06721, 30.098692, 25.226053, 6.547606, 16.292883, 24.413946, 63.395058, 60.958733, 103.18826, 116.99408, 126.73935, 111.309326]","[-0.761351, -0.761351, -0.761351, 0.050756, -3.197668, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 8.983927, 6.547606, 8.983927, 12.232351, 16.292883]","[25495149.0, 25505237.0, 25516813.0, 25537260.0, 25519066.0, 25537508.0, 25537888.0, 25537880.0, 25537476.0, 25537248.0, 25537216.0, 25537496.0, 25537048.0, 25537048.0, 25537948.0, 25537860.0]","[655.0, 146.0, 680.0, 196.0, 2113.0, 240.0, 912.0, 880.0, 512.0, 280.0, 176.0, 276.0, 84.0, 80.0, 980.0, 896.0]",9106.0,0.0004836245184191749,13212.841704279354
20200102070021,"[0.47, 0.64, 0.87, 1.38, 1.61, 2.25, 3.89, 6.17, 6.93, 7.34, 8.44, 9.61, 10.33, 11.19, 12.27, 13.27]","[12.29249, 10.310391, 8.57299, 0.365325, 1.987886, 0.555822, 0.45715, 2.79847, 7.715245, 13.31459, 39.873352, 37.861847, 70.14791, 80.41296, 88.99307, 81.06213]","[60.497093, 53.75502, 43.685326, 2.647287, 10.26475, 2.724186, 0.525347, 1.042487, 2.65761, 4.444916, 14.191451, 11.756736, 21.780642, 23.918991, 24.448109, 18.642]","[804.0361, 628.6211, 372.8076, 88.57035, 95.06721, 30.098692, 20.353415, 6.547606, 16.292883, 24.413946, 63.395058, 60.14663, 102.37616, 116.18198, 126.73935, 110.49722]","[-0.761351, -0.761351, -12.130839, 0.050756, -1.573456, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 8.983927, 7.359712, 9.796034, 13.044458, 17.10499]","[25495017.0, 25505140.0, 25516668.0, 25537244.0, 25518701.0, 25538052.0, 25537860.0, 25537860.0, 25537472.0, 25537224.0, 25537468.0, 25537392.0, 25537008.0, 25536980.0, 25537040.0, 25537864.0]","[523.0, 49.0, 535.0, 180.0, 1748.0, 784.0, 884.0, 860.0, 508.0, 256.0, 428.0, 172.0, 44.0, 12.0, 72.0, 900.0]",7955.0,0.00042249429431413755,13262.303028108467
