datetime,wavelengths,mean,std,max,min
20200421190016,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[133.60582, 76.1409, 53.552303, 2.31517, 8.436224, 2.085709, 0.678397, 2.950543, 8.133744, 14.00094, 44.61376, 41.142178, 77.261765, 87.90428, 95.97693, 84.83387]","[100.42619, 78.801155, 53.034027, 6.31723, 8.323303, 2.110656, 0.429907, 1.109524, 2.828897, 4.678948, 15.666521, 13.144139, 23.855202, 25.92697, 26.165577, 19.61536]","[804.0361, 628.6211, 372.8076, 82.0735, 95.06721, 30.098692, 25.226053, 6.547606, 16.292883, 26.03816, 104.00037, 78.82507, 160.84782, 177.90205, 181.15048, 135.67252]","[-0.761351, -1.573456, -3.197668, -1.573456, -3.197668, -0.761351, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 10.608141, 6.547606, 8.983927, 11.420244, 15.480776]"
20200421200016,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[102.41491, 57.586384, 40.279995, 1.964975, 6.293812, 1.632022, 0.630565, 2.940911, 8.107505, 13.94242, 44.150536, 40.826096, 76.52557, 87.13889, 95.25879, 84.38592]","[91.55391, 68.08521, 45.73208, 5.536176, 6.988878, 1.864097, 0.421367, 1.115277, 2.854524, 4.72257, 15.570394, 13.033476, 23.753937, 25.876514, 26.203571, 19.739182]","[739.87964, 564.46466, 353.31702, 75.57665, 95.06721, 12.232351, 9.796034, 6.547606, 16.292883, 25.226053, 102.37616, 78.01297, 183.58678, 172.21732, 179.52626, 134.86041]","[-0.761351, -1.573456, -4.009775, -0.761351, -2.385563, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 10.608141, 6.547606, 8.983927, 11.420244, 16.292883]"
20200421210016,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[77.53539, 43.62776, 29.933418, 1.551662, 4.656701, 1.204937, 0.599183, 2.932082, 8.087823, 13.896923, 43.637478, 40.48507, 75.72229, 86.31504, 94.51503, 83.96218]","[84.29253, 59.988617, 40.27291, 4.78817, 6.068793, 1.648328, 0.41114, 1.120576, 2.875924, 4.755878, 15.372677, 12.867341, 23.49333, 25.6657, 26.089083, 19.773344]","[804.0361, 628.6211, 372.8076, 73.140335, 70.70401, 17.10499, 17.917097, 6.547606, 16.292883, 25.226053, 97.503525, 74.76454, 151.10254, 166.53256, 173.84152, 133.2362]","[-0.761351, -15.379265, -6.446094, -4.821882, -3.197668, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 1.674969, 9.796034, 5.7355, 8.17182, 10.608141, 14.668673]"
20200421220016,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[58.221657, 33.269188, 22.555492, 1.212207, 3.633812, 0.957494, 0.575077, 2.926582, 8.078138, 13.872455, 43.19848, 40.1978, 75.03707, 85.61795, 93.90586, 83.64887]","[78.06332, 54.124435, 36.471313, 4.337626, 5.683422, 1.575845, 0.408001, 1.125471, 2.88876, 4.770372, 15.141054, 12.691263, 23.1615, 25.365984, 25.86836, 19.71056]","[731.7586, 596.9489, 372.8076, 73.140335, 77.20087, 19.541311, 9.796034, 6.547606, 16.292883, 25.226053, 91.006676, 70.70401, 142.16937, 158.4115, 164.90836, 174.65363]","[-0.761351, -1.573456, -2.385563, -1.573456, -3.197668, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 1.674969, 3.299181, -1.573456, 7.359712, 9.796034, 13.856565]"
20200421230016,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[44.604343, 26.461203, 17.93977, 1.048337, 3.052566, 0.82638, 0.555184, 2.925909, 8.077591, 13.871084, 42.88861, 40.00522, 74.55033, 85.130295, 93.493996, 83.47527]","[73.89079, 50.867825, 34.521656, 4.153892, 5.80297, 1.632246, 0.408515, 1.129068, 2.89042, 4.767252, 14.906425, 12.531055, 22.803448, 25.022188, 25.577335, 19.571707]","[804.0361, 628.6211, 372.8076, 73.95244, 95.06721, 30.098692, 10.608141, 6.547606, 16.292883, 25.226053, 82.0735, 66.64348, 129.98778, 147.042, 155.16307, 121.866714]","[-25.936647, -1.573456, -1.573456, -1.573456, -3.197668, -0.761351, 0.050756, 0.050756, 0.862864, 0.862864, 1.674969, 10.608141, 6.547606, 8.17182, 11.420244, 15.480776]"
20200422000016,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[34.013313, 21.238632, 14.611638, 0.951663, 2.660385, 0.742608, 0.541779, 2.927432, 8.084134, 13.884933, 42.674408, 39.882957, 74.21869, 84.79785, 93.22347, 83.40047]","[69.74209, 48.308163, 33.37119, 3.929249, 6.124294, 1.718127, 0.403663, 1.127718, 2.885169, 4.75029, 14.675833, 12.400087, 22.441595, 24.651392, 25.235777, 19.381483]","[600.1974, 554.7194, 307.83908, 74.76454, 55.273994, 13.856565, 4.111288, 6.547606, 16.292883, 25.226053, 75.57665, 63.395058, 121.05461, 135.67252, 214.44684, 116.99408]","[-0.761351, -1.573456, -0.761351, -0.761351, -0.761351, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 10.608141, 6.547606, 8.983927, -1.573456, 17.10499]"
20200422010016,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[24.365395, 16.206703, 11.596813, 0.762799, 2.27932, 0.642818, 0.531067, 2.92923, 8.094518, 13.903759, 42.5049, 39.79304, 73.96184, 84.537254, 93.01598, 83.367615]","[65.205574, 46.90301, 33.87872, 3.668484, 6.813177, 1.862773, 0.410588, 1.124332, 2.872765, 4.71946, 14.450501, 12.282226, 22.081108, 24.257788, 24.841002, 19.12393]","[804.0361, 628.6211, 372.8076, 78.01297, 95.06721, 30.098692, 4.923395, 6.547606, 16.292883, 25.226053, 69.0798, 61.770844, 110.49722, 125.11514, 214.44684, 113.74565]","[-0.761351, -2.385563, -0.761351, -0.761351, -1.573456, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 1.674969, 10.608141, 5.7355, 8.17182, 11.420244, 15.480776]"
20200422020016,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[15.23587, 11.20111, 8.694974, 0.598614, 1.870588, 0.53671, 0.52014, 2.929533, 8.101267, 13.916185, 42.35565, 39.70416, 73.73816, 84.311104, 92.83622, 83.32725]","[58.170853, 46.63198, 36.41424, 3.640139, 8.121014, 2.190743, 0.434713, 1.118296, 2.860241, 4.688977, 14.289301, 12.193224, 21.820637, 23.963634, 24.53067, 18.904354]","[626.9969, 628.6211, 372.8076, 100.751945, 95.06721, 30.098692, 6.547606, 6.547606, 16.292883, 25.226053, 66.64348, 60.14663, 108.06091, 121.05461, 130.79988, 111.309326]","[-0.761351, -4.009775, -0.761351, 0.050756, -1.573456, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 1.674969, 10.608141, 5.7355, 8.17182, 11.420244, 15.480776]"
20200422030016,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[7.141402, 5.655123, 4.941605, 0.411476, 1.162502, 0.352474, 0.496824, 2.927433, 8.099794, 13.912608, 42.196102, 39.59139, 73.50004, 84.0595, 92.610275, 83.22869]","[45.420353, 38.942535, 32.672115, 3.714532, 7.784573, 2.175612, 0.477219, 1.113644, 2.849527, 4.66641, 14.185849, 12.121116, 21.655527, 23.77887, 24.332413, 18.753914]","[804.0361, 628.6211, 372.8076, 137.29674, 95.06721, 30.098692, 17.10499, 6.547606, 16.292883, 25.226053, 65.01927, 60.14663, 106.43669, 120.2425, 129.17567, 110.49722]","[-0.761351, -3.197668, 0.050756, -0.761351, -0.761351, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 11.420244, 7.359712, 9.796034, 13.044458, 17.917097]"
20200422040016,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[1.249369, 0.947026, 1.067273, 0.139038, 0.293403, 0.118278, 0.470545, 2.926638, 8.097982, 13.91153, 42.074215, 39.50544, 73.32983, 83.89168, 92.44635, 83.1469]","[17.443165, 13.060925, 15.128391, 2.176362, 3.878887, 1.133622, 0.433951, 1.110237, 2.838974, 4.64444, 14.084641, 12.055529, 21.505308, 23.610376, 24.150833, 18.620348]","[804.0361, 628.6211, 372.8076, 140.54517, 95.06721, 30.098692, 25.226053, 6.547606, 16.292883, 25.226053, 64.20716, 59.33453, 105.624596, 119.43039, 128.36357, 110.49722]","[-0.761351, -1.573456, 0.050756, 0.050756, -0.761351, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 10.608141, 6.547606, 8.983927, 12.232351, 17.10499]"
20200422050016,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[1.999948, 1.226189, 0.619784, 0.137062, 0.12134, 0.061065, 0.459682, 2.926586, 8.08584, 13.894653, 41.9508, 39.417408, 73.156494, 83.69943, 92.282265, 83.074936]","[14.355541, 8.030306, 5.869974, 0.642468, 1.426122, 0.357586, 0.409403, 1.10582, 2.827915, 4.62252, 13.990783, 11.997458, 21.370186, 23.461098, 23.994568, 18.516653]","[570.1494, 410.1645, 372.8076, 72.328224, 95.06721, 30.098692, 25.226053, 6.547606, 16.292883, 25.226053, 63.395058, 59.33453, 104.00037, 116.99408, 214.44684, 110.49722]","[-0.761351, -1.573456, -0.761351, -0.761351, -1.573456, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 10.608141, 7.359712, 8.983927, 12.232351, 17.10499]"
20200422060016,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[1.719179, 1.327038, 1.401506, 0.156092, 0.362646, 0.126465, 0.462373, 2.922664, 8.081964, 13.889305, 41.893436, 39.359276, 73.069756, 83.60413, 92.20063, 83.033005]","[21.079134, 16.213512, 17.320827, 2.603581, 4.334134, 1.166643, 0.41684, 1.102502, 2.817566, 4.60409, 13.929392, 11.959954, 21.284338, 23.361618, 23.884462, 18.436113]","[753.6855, 628.6211, 372.8076, 140.54517, 95.06721, 30.098692, 20.353415, 6.547606, 17.10499, 24.413946, 63.395058, 58.522415, 104.00037, 116.99408, 126.73935, 110.49722]","[-0.761351, -20.251904, -0.761351, 0.050756, -2.385563, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 11.420244, 7.359712, 9.796034, 13.044458, 17.917097]"
20200422070016,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[7.629798, 5.8189, 5.231642, 0.271788, 1.219232, 0.327166, 0.474754, 2.917243, 8.076184, 13.87776, 41.814102, 39.27672, 72.968834, 83.4878, 92.08502, 82.95857]","[42.865124, 33.772667, 30.291763, 2.875222, 7.115263, 1.75702, 0.420904, 1.099401, 2.809235, 4.588209, 13.877229, 11.910687, 21.219597, 23.283737, 23.79465, 18.353903]","[804.0361, 628.6211, 372.8076, 140.54517, 95.06721, 30.098692, 12.232351, 6.547606, 17.10499, 24.413946, 63.395058, 58.522415, 103.18826, 116.99408, 126.73935, 109.68512]","[-0.761351, -1.573456, -0.761351, -0.761351, -0.761351, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 11.420244, 7.359712, 9.796034, 13.044458, 18.729204]"
20200422080016,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[15.82176, 11.584507, 9.158546, 0.390611, 2.036652, 0.541727, 0.489822, 2.914865, 8.076027, 13.868299, 41.74594, 39.199184, 72.882256, 83.39265, 91.99027, 82.88963]","[53.77635, 41.38456, 33.148376, 2.36619, 7.50664, 1.894795, 0.437614, 1.094148, 2.801554, 4.573144, 13.83503, 11.859903, 21.174677, 23.231766, 23.728785, 18.277367]","[769.9276, 628.6211, 372.8076, 96.691414, 95.06721, 30.098692, 8.983927, 6.547606, 17.10499, 24.413946, 63.395058, 58.522415, 103.18826, 116.99408, 126.73935, 109.68512]","[-0.761351, -1.573456, -0.761351, -1.573456, -0.761351, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 11.420244, 7.359712, 10.608141, 13.856565, 18.729204]"
20200422090016,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[25.483059, 17.120861, 12.357477, 0.618809, 2.535594, 0.681489, 0.500091, 2.912062, 8.073632, 13.86089, 41.71416, 39.149307, 72.842316, 83.35553, 91.94549, 82.84694]","[60.916306, 43.820557, 32.253334, 2.962153, 6.844704, 1.776873, 0.433445, 1.090328, 2.796274, 4.561902, 13.808452, 11.816289, 21.152222, 23.212502, 23.69394, 18.219412]","[506.8051, 376.8681, 263.17322, 74.76454, 64.20716, 18.729204, 4.111288, 6.547606, 17.10499, 24.413946, 63.395058, 58.522415, 103.18826, 119.43039, 129.17567, 109.68512]","[-0.761351, -1.573456, 0.050756, -0.761351, -1.573456, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 11.420244, 8.17182, 10.608141, 14.668673, 19.541311]"
20200422100016,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[36.1653, 22.737764, 15.723248, 0.95254, 2.891761, 0.784182, 0.505806, 2.911523, 8.075212, 13.865047, 41.76277, 39.16754, 72.9262, 83.44358, 92.02286, 82.878174]","[66.48029, 46.15202, 32.296207, 3.827896, 6.120862, 1.644681, 0.418552, 1.087893, 2.793361, 4.555824, 13.80418, 11.798702, 21.159607, 23.22315, 23.68518, 18.182507]","[531.16833, 396.35867, 263.98532, 70.70401, 47.15293, 12.232351, 3.299181, 6.547606, 17.10499, 24.413946, 63.395058, 58.522415, 110.49722, 129.17567, 137.29674, 108.87302]","[-0.761351, -1.573456, -1.573456, -0.761351, -0.761351, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 10.608141, 7.359712, 10.608141, 13.856565, 18.729204]"
20200422110016,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[48.823605, 29.558235, 20.591827, 1.254701, 3.386164, 0.903871, 0.515286, 2.9118, 8.078822, 13.875526, 41.942123, 39.29134, 73.21575, 83.73417, 92.27397, 83.00457]","[73.92538, 51.56924, 35.420975, 4.555314, 5.921944, 1.63035, 0.409789, 1.087384, 2.795056, 4.558916, 13.864329, 11.852698, 21.263678, 23.33376, 23.770727, 18.214603]","[604.2579, 466.19983, 298.9059, 73.95244, 48.777138, 11.420244, 1.674969, 6.547606, 16.292883, 24.413946, 68.26769, 58.522415, 120.2425, 140.54517, 146.2299, 109.68512]","[-0.761351, -2.385563, -1.573456, -1.573456, -0.761351, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 11.420244, 8.17182, 10.608141, 13.856565, -5.633988]"
20200422120016,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[64.94409, 38.337734, 27.370188, 1.495564, 4.216062, 1.092393, 0.539966, 2.91411, 8.08571, 13.898026, 42.30474, 39.550163, 73.78875, 84.320694, 92.781944, 83.26968]","[82.74989, 58.79278, 40.202423, 5.110348, 6.086226, 1.674977, 0.406919, 1.089592, 2.802528, 4.575352, 13.97921, 11.979071, 21.43931, 23.521662, 23.935965, 18.321985]","[665.97797, 509.24146, 326.51752, 73.95244, 47.965034, 12.232351, 2.487076, 6.547606, 16.292883, 24.413946, 73.95244, 60.14663, 128.36357, 149.47833, 154.35097, 109.68512]","[-0.761351, -1.573456, -0.761351, -1.573456, -0.761351, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 10.608141, 7.359712, 9.796034, 13.044458, 17.10499]"
20200422130016,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[86.33006, 50.136566, 36.200638, 1.746617, 5.493526, 1.395044, 0.573313, 2.916205, 8.096837, 13.93177, 42.81726, 39.915897, 74.58335, 85.1314, 93.49156, 83.63253]","[91.61142, 66.78278, 45.667393, 5.55095, 6.597838, 1.7847, 0.401656, 1.093544, 2.815259, 4.602202, 14.186227, 12.188925, 21.741924, 23.829885, 24.214731, 18.502459]","[715.5165, 628.6211, 351.6928, 73.95244, 48.777138, 12.232351, 8.17182, 6.547606, 16.292883, 26.03816, 78.82507, 67.45559, 136.48463, 157.5994, 160.03572, 116.99408]","[-0.761351, -20.251904, -2.385563, -0.761351, -3.197668, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 11.420244, 8.17182, 10.608141, 13.856565, 18.729204]"
20200422140016,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[112.54776, 65.16037, 47.148605, 2.046229, 7.328164, 1.846978, 0.614995, 2.91756, 8.103936, 13.957128, 43.357098, 40.293896, 75.41044, 85.96933, 94.21643, 83.9775]","[98.64526, 75.00461, 51.4709, 6.043474, 7.588956, 2.010112, 0.399616, 1.099399, 2.834015, 4.644242, 14.529442, 12.462689, 22.243996, 24.342148, 24.697254, 18.799498]","[804.0361, 628.6211, 372.8076, 75.57665, 95.06721, 30.098692, 21.977629, 6.547606, 17.10499, 28.474478, 83.697716, 73.95244, 136.48463, 157.5994, 159.2236, 125.927246]","[-0.761351, -1.573456, -3.197668, -0.761351, -0.761351, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 11.420244, 8.17182, 9.796034, 13.044458, 19.541311]"
20200422150016,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[141.49393, 81.36309, 58.094673, 2.381017, 9.141811, 2.241803, 0.662318, 2.919156, 8.111358, 13.974766, 43.83602, 40.628872, 76.125984, 86.69182, 94.82875, 84.265594]","[104.13322, 82.6426, 56.861446, 6.582252, 8.564231, 2.176171, 0.397047, 1.106288, 2.856269, 4.693392, 14.941459, 12.738093, 22.840992, 24.95182, 25.273567, 19.142483]","[804.0361, 628.6211, 372.8076, 75.57665, 95.06721, 13.856565, 4.111288, 6.547606, 17.10499, 30.9108, 93.44299, 78.01297, 143.79358, 160.84782, 170.5931, 131.61198]","[-0.761351, -1.573456, -3.197668, -0.761351, -0.761351, 0.050756, 0.050756, 0.050756, 0.862864, 1.674969, 3.299181, 11.420244, 8.17182, 10.608141, 13.856565, 19.541311]"
20200422160016,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[160.60837, 91.42891, 64.98912, 2.736784, 10.376989, 2.563106, 0.714328, 2.919425, 8.108309, 13.973351, 44.186886, 40.86944, 76.63215, 87.189545, 95.230965, 84.403595]","[104.28315, 85.69645, 59.310284, 7.183944, 9.045091, 2.293884, 0.403717, 1.112861, 2.880427, 4.748913, 15.38144, 13.000532, 23.484625, 25.60571, 25.892603, 19.507978]","[804.0361, 628.6211, 372.8076, 78.82507, 95.06721, 21.977629, 6.547606, 6.547606, 18.729204, 32.53501, 99.12774, 82.0735, 154.35097, 173.02942, 181.15048, 136.48463]","[3.299181, 0.050756, -2.385563, -0.761351, -0.761351, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 11.420244, 7.359712, 9.796034, 13.044458, 18.729204]"
20200422170016,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[167.52168, 95.4456, 67.917564, 3.054498, 10.985771, 2.744647, 0.73658, 2.911649, 8.08577, 13.93118, 44.276684, 40.922817, 76.73449, 87.2507, 95.21291, 84.2659]","[105.46091, 87.33368, 60.534325, 7.798867, 9.391218, 2.396046, 0.418535, 1.121815, 2.911543, 4.816788, 15.827717, 13.237548, 24.160778, 26.313562, 26.583803, 19.949602]","[804.0361, 628.6211, 372.8076, 82.0735, 95.06721, 17.10499, 10.608141, 6.547606, 17.917097, 33.347115, 100.751945, 82.885605, 156.7873, 175.46573, 183.58678, 138.10884]","[37.407646, 7.359712, -2.385563, -1.573456, -0.761351, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 11.420244, 7.359712, 9.796034, 12.232351, 17.10499]"
20200422180016,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[157.46642, 89.521545, 62.739235, 3.128358, 9.817434, 2.465412, 0.702156, 2.904653, 8.050316, 13.859918, 44.036774, 40.751537, 76.32843, 86.795456, 94.756454, 83.89203]","[105.5365, 85.803856, 58.298985, 8.057302, 8.715391, 2.258982, 0.423184, 1.134586, 2.952376, 4.898264, 16.117718, 13.35757, 24.633442, 26.849686, 27.1731, 20.40372]","[804.0361, 628.6211, 372.8076, 84.50982, 95.06721, 30.098692, 8.983927, 6.547606, 17.10499, 32.53501, 100.751945, 81.2614, 155.97519, 172.21732, 180.33838, 136.48463]","[0.050756, -20.251904, -4.821882, -1.573456, -1.573456, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 10.608141, 6.547606, 8.983927, 11.420244, 16.292883]"
20200422190016,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[136.91313, 78.78023, 54.626026, 2.997317, 8.375296, 2.135866, 0.661275, 2.897514, 8.012269, 13.778281, 43.573605, 40.430454, 75.56528, 85.999016, 93.98939, 83.34847]","[104.88126, 82.12339, 54.89573, 7.730162, 8.09965, 2.139874, 0.427455, 1.146274, 2.991434, 4.975792, 16.281855, 13.39467, 24.927372, 27.217274, 27.614191, 20.78466]","[804.0361, 628.6211, 372.8076, 79.637184, 95.06721, 22.789736, 14.668673, 6.547606, 16.292883, 29.286585, 100.751945, 78.01297, 153.53886, 170.5931, 177.08995, 133.2362]","[-0.761351, -1.573456, -4.009775, -0.761351, -0.761351, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 1.674969, 9.796034, 5.7355, 8.17182, 10.608141, 14.668673]"
